#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,flight_id,status
,7054,7054,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T09:50:20Z,25,catering,operation_data,IB7707,on-time
,7055,7055,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T18:02:20Z,33,boarding,operation_data,IB7707,on-time
,7056,7056,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T09:22:20Z,22,disembark,operation_data,IB7607,on-time
,7057,7057,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T05:33:20Z,14,cleaning,operation_data,IB7607,delayed
,7058,7058,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T00:58:20Z,8,fueling,operation_data,IB7607,on-time
,7059,7059,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T07:06:20Z,40,baggage,operation_data,IB7607,delayed
,7060,7060,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T14:46:20Z,44,catering,operation_data,IB7607,delayed
,7061,7061,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T14:32:20Z,27,boarding,operation_data,IB7607,delayed
,7062,7062,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T11:12:20Z,28,disembark,operation_data,IB8772,delayed
,7063,7063,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T12:11:20Z,21,cleaning,operation_data,IB8772,on-time
,7064,7064,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T00:23:20Z,41,fueling,operation_data,IB8772,on-time
,7065,7065,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T16:57:20Z,33,baggage,operation_data,IB8772,delayed
,7066,7066,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T08:09:20Z,34,catering,operation_data,IB8772,delayed
,7067,7067,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T21:45:20Z,21,boarding,operation_data,IB8772,on-time
,7068,7068,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T04:19:20Z,50,disembark,operation_data,IB8034,on-time
,7069,7069,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T10:22:20Z,24,cleaning,operation_data,IB8034,on-time
,7070,7070,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T04:51:20Z,33,fueling,operation_data,IB8034,delayed
,7071,7071,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T00:14:20Z,13,baggage,operation_data,IB8034,on-time
,7072,7072,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T08:19:20Z,5,catering,operation_data,IB8034,on-time
,7073,7073,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T02:19:20Z,50,boarding,operation_data,IB8034,on-time
,7074,7074,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T08:40:20Z,39,disembark,operation_data,IB5404,on-time
,7075,7075,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T12:23:20Z,26,cleaning,operation_data,IB5404,delayed
,7076,7076,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T04:29:20Z,16,fueling,operation_data,IB5404,on-time
,7077,7077,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T21:04:20Z,38,baggage,operation_data,IB5404,on-time
,7078,7078,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T09:33:20Z,25,catering,operation_data,IB5404,on-time
,7079,7079,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T06:03:20Z,26,boarding,operation_data,IB5404,on-time
,7080,7080,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T13:16:20Z,12,disembark,operation_data,IB7817,on-time
,7081,7081,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T19:27:20Z,42,cleaning,operation_data,IB7817,on-time
,7082,7082,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T17:25:20Z,18,fueling,operation_data,IB7817,on-time
,7083,7083,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T04:52:20Z,6,baggage,operation_data,IB7817,delayed
,7084,7084,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T01:04:20Z,11,catering,operation_data,IB7817,on-time
,7085,7085,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T22:07:20Z,5,boarding,operation_data,IB7817,on-time
,7086,7086,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T19:25:20Z,11,disembark,operation_data,IB6811,on-time
,7087,7087,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T17:51:20Z,47,cleaning,operation_data,IB6811,delayed
,7088,7088,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T02:46:20Z,17,fueling,operation_data,IB6811,on-time
,7089,7089,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T17:01:20Z,20,baggage,operation_data,IB6811,on-time
,7090,7090,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T02:58:20Z,33,catering,operation_data,IB6811,delayed
,7091,7091,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T06:00:20Z,17,boarding,operation_data,IB6811,on-time
,7092,7092,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T21:39:20Z,46,disembark,operation_data,IB3484,on-time
,7093,7093,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T11:46:20Z,26,cleaning,operation_data,IB3484,on-time
,7094,7094,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T14:30:20Z,11,fueling,operation_data,IB3484,on-time
,7095,7095,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T12:37:20Z,30,baggage,operation_data,IB3484,on-time
,7096,7096,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T22:44:20Z,46,catering,operation_data,IB3484,on-time
,7097,7097,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T23:23:20Z,33,boarding,operation_data,IB3484,on-time
,7098,7098,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T13:10:20Z,13,disembark,operation_data,IB9211,on-time
,7099,7099,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T13:29:20Z,30,cleaning,operation_data,IB9211,on-time
,7100,7100,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T09:56:20Z,32,fueling,operation_data,IB9211,delayed
,7101,7101,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T04:09:20Z,30,baggage,operation_data,IB9211,on-time
,7102,7102,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T11:36:20Z,31,catering,operation_data,IB9211,delayed
,7103,7103,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T03:59:20Z,43,boarding,operation_data,IB9211,on-time
,7104,7104,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T14:39:20Z,29,disembark,operation_data,IB7471,on-time
,7105,7105,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T22:31:20Z,17,cleaning,operation_data,IB7471,on-time
,7106,7106,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T12:59:20Z,11,fueling,operation_data,IB7471,on-time
,7107,7107,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T02:24:20Z,23,baggage,operation_data,IB7471,on-time
,7108,7108,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T13:30:20Z,24,catering,operation_data,IB7471,on-time
,7109,7109,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T05:09:20Z,15,boarding,operation_data,IB7471,on-time
,7110,7110,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T20:32:20Z,21,disembark,operation_data,IB3700,on-time
,7111,7111,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T07:32:20Z,19,cleaning,operation_data,IB3700,on-time
,7112,7112,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T06:59:20Z,25,fueling,operation_data,IB3700,on-time
,7113,7113,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T11:59:20Z,23,baggage,operation_data,IB3700,on-time
,7114,7114,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T12:48:20Z,36,catering,operation_data,IB3700,on-time
,7115,7115,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T03:54:20Z,10,boarding,operation_data,IB3700,on-time
,7116,7116,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T22:51:20Z,11,disembark,operation_data,IB7640,delayed
,7117,7117,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T06:15:20Z,20,cleaning,operation_data,IB7640,on-time
,7118,7118,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T05:34:20Z,20,fueling,operation_data,IB7640,on-time
,7119,7119,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T23:45:20Z,33,baggage,operation_data,IB7640,on-time
,7120,7120,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T20:14:20Z,16,catering,operation_data,IB7640,on-time
,7121,7121,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T02:12:20Z,26,boarding,operation_data,IB7640,on-time
,7122,7122,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T14:16:20Z,33,disembark,operation_data,IB4297,on-time
,7123,7123,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T05:40:20Z,34,cleaning,operation_data,IB4297,delayed
,7124,7124,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T20:02:20Z,11,fueling,operation_data,IB4297,delayed
,7125,7125,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T12:46:20Z,26,baggage,operation_data,IB4297,on-time
,7126,7126,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T17:17:20Z,31,catering,operation_data,IB4297,on-time
,7127,7127,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T20:37:20Z,18,boarding,operation_data,IB4297,on-time
,7128,7128,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T20:49:20Z,22,disembark,operation_data,IB7706,on-time
,7129,7129,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T08:17:20Z,29,cleaning,operation_data,IB7706,on-time
,7130,7130,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T14:47:20Z,37,fueling,operation_data,IB7706,on-time
,7131,7131,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T05:50:20Z,17,baggage,operation_data,IB7706,delayed
,7132,7132,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T00:28:20Z,39,catering,operation_data,IB7706,delayed
,7133,7133,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T05:38:20Z,33,boarding,operation_data,IB7706,on-time
,7134,7134,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T14:50:20Z,19,disembark,operation_data,IB9176,delayed
,7135,7135,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T21:30:20Z,30,cleaning,operation_data,IB9176,on-time
,7136,7136,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T03:50:20Z,44,fueling,operation_data,IB9176,on-time
,7137,7137,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T17:44:20Z,45,baggage,operation_data,IB9176,on-time
,7138,7138,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T00:59:20Z,25,catering,operation_data,IB9176,delayed
,7139,7139,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T08:12:20Z,20,boarding,operation_data,IB9176,on-time
,7140,7140,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T12:45:20Z,14,disembark,operation_data,IB2362,delayed
,7141,7141,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T03:03:20Z,41,cleaning,operation_data,IB2362,on-time
,7142,7142,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T19:45:20Z,32,fueling,operation_data,IB2362,on-time
,7143,7143,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T09:22:20Z,28,baggage,operation_data,IB2362,on-time
,7144,7144,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T11:14:20Z,42,catering,operation_data,IB2362,on-time
,7145,7145,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T11:57:20Z,8,boarding,operation_data,IB2362,on-time
,7146,7146,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T18:04:20Z,12,disembark,operation_data,IB9178,on-time
,7147,7147,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T15:13:20Z,7,cleaning,operation_data,IB9178,on-time
,7148,7148,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T01:37:20Z,44,fueling,operation_data,IB9178,delayed
,7149,7149,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T21:19:20Z,27,baggage,operation_data,IB9178,on-time
,7150,7150,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T12:11:20Z,24,catering,operation_data,IB9178,delayed
,7151,7151,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T01:43:20Z,49,boarding,operation_data,IB9178,delayed
,7152,7152,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T01:11:20Z,50,disembark,operation_data,IB9371,on-time
,7153,7153,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T07:35:20Z,45,cleaning,operation_data,IB9371,delayed
,7154,7154,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T16:51:20Z,43,fueling,operation_data,IB9371,on-time
,7155,7155,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T09:06:20Z,32,baggage,operation_data,IB9371,on-time
,7156,7156,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T10:20:20Z,46,catering,operation_data,IB9371,on-time
,7157,7157,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T12:35:20Z,44,boarding,operation_data,IB9371,delayed
,7158,7158,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T13:54:20Z,10,disembark,operation_data,IB6984,on-time
,7159,7159,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T02:31:20Z,16,cleaning,operation_data,IB6984,on-time
,7160,7160,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T01:10:20Z,38,fueling,operation_data,IB6984,delayed
,7161,7161,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T11:49:20Z,9,baggage,operation_data,IB6984,delayed
,7162,7162,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T04:08:20Z,14,catering,operation_data,IB6984,on-time
,7163,7163,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T14:03:20Z,43,boarding,operation_data,IB6984,delayed
,7164,7164,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T21:13:20Z,16,disembark,operation_data,IB6398,on-time
,7165,7165,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T17:52:20Z,18,cleaning,operation_data,IB6398,on-time
,7166,7166,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T11:58:20Z,19,fueling,operation_data,IB6398,on-time
,7167,7167,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T19:26:20Z,15,baggage,operation_data,IB6398,on-time
,7168,7168,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T06:04:20Z,15,catering,operation_data,IB6398,on-time
,7169,7169,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T21:11:20Z,35,boarding,operation_data,IB6398,on-time
,7170,7170,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T17:01:20Z,13,disembark,operation_data,IB9810,on-time
,7171,7171,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T01:57:20Z,41,cleaning,operation_data,IB9810,on-time
,7172,7172,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T15:10:20Z,5,fueling,operation_data,IB9810,on-time
,7173,7173,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T16:55:20Z,31,baggage,operation_data,IB9810,on-time
,7174,7174,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T16:17:20Z,49,catering,operation_data,IB9810,on-time
,7175,7175,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T07:53:20Z,24,boarding,operation_data,IB9810,delayed
,7176,7176,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T16:02:20Z,5,disembark,operation_data,IB8821,on-time
,7177,7177,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T05:48:20Z,47,cleaning,operation_data,IB8821,on-time
,7178,7178,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T06:24:20Z,38,fueling,operation_data,IB8821,delayed
,7179,7179,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T10:58:20Z,13,baggage,operation_data,IB8821,on-time
,7180,7180,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T11:29:20Z,32,catering,operation_data,IB8821,on-time
,7181,7181,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T16:31:20Z,8,boarding,operation_data,IB8821,delayed
,7182,7182,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T06:23:20Z,24,disembark,operation_data,IB2943,on-time
,7183,7183,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T20:55:20Z,33,cleaning,operation_data,IB2943,delayed
,7184,7184,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T10:58:20Z,14,fueling,operation_data,IB2943,on-time
,7185,7185,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T22:28:20Z,21,baggage,operation_data,IB2943,on-time
,7186,7186,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T15:52:20Z,32,catering,operation_data,IB2943,delayed
,7187,7187,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T17:35:20Z,28,boarding,operation_data,IB2943,on-time
,7188,7188,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T15:49:20Z,34,disembark,operation_data,IB2936,delayed
,7189,7189,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T16:25:20Z,29,cleaning,operation_data,IB2936,on-time
,7190,7190,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T00:18:20Z,14,fueling,operation_data,IB2936,on-time
,7191,7191,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T08:24:20Z,36,baggage,operation_data,IB2936,on-time
,7192,7192,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T15:59:20Z,28,catering,operation_data,IB2936,on-time
,7193,7193,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T08:25:20Z,25,boarding,operation_data,IB2936,on-time
,7194,7194,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T14:30:20Z,39,disembark,operation_data,IB1716,delayed
,7195,7195,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T14:14:20Z,27,cleaning,operation_data,IB1716,delayed
,7196,7196,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T13:05:20Z,43,fueling,operation_data,IB1716,on-time
,7197,7197,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T21:18:20Z,32,baggage,operation_data,IB1716,on-time
,7198,7198,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T08:36:20Z,46,catering,operation_data,IB1716,on-time
,7199,7199,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-02T10:23:20Z,20,boarding,operation_data,IB1716,on-time
,7200,7200,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T01:13:20Z,9,disembark,operation_data,IB1823,on-time
,7201,7201,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-10-31T19:33:20Z,6,cleaning,operation_data,IB1823,on-time
,7202,7202,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T01:18:20Z,11,fueling,operation_data,IB1823,on-time
,7203,7203,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T05:19:20Z,17,baggage,operation_data,IB1823,on-time
,7204,7204,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T07:30:20Z,7,catering,operation_data,IB1823,on-time
,7205,7205,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T07:32:20Z,10,boarding,operation_data,IB1823,on-time
,7206,7206,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T11:07:20Z,7,disembark,operation_data,IB6892,on-time
,7207,7207,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T04:50:20Z,50,cleaning,operation_data,IB6892,on-time
,7208,7208,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-10-31T20:27:20Z,34,fueling,operation_data,IB6892,delayed
,7209,7209,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T01:45:20Z,47,baggage,operation_data,IB6892,on-time
,7210,7210,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T12:25:20Z,39,catering,operation_data,IB6892,on-time
,7211,7211,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T05:38:20Z,27,boarding,operation_data,IB6892,on-time
,7212,7212,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-10-31T20:48:20Z,37,disembark,operation_data,IB6458,on-time
,7213,7213,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-10-31T13:40:20Z,32,cleaning,operation_data,IB6458,on-time
,7214,7214,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-10-31T16:56:20Z,7,fueling,operation_data,IB6458,on-time
,7215,7215,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T05:12:20Z,49,baggage,operation_data,IB6458,on-time
,7216,7216,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-10-31T23:49:20Z,34,catering,operation_data,IB6458,on-time
,7217,7217,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T09:39:20Z,39,boarding,operation_data,IB6458,on-time
,7218,7218,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T01:58:20Z,14,disembark,operation_data,IB6387,on-time
,7219,7219,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-10-31T14:48:20Z,6,cleaning,operation_data,IB6387,delayed
,7220,7220,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-10-31T18:56:20Z,48,fueling,operation_data,IB6387,delayed
,7221,7221,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-10-31T23:15:20Z,14,baggage,operation_data,IB6387,on-time
,7222,7222,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-10-31T16:28:20Z,9,catering,operation_data,IB6387,delayed
,7223,7223,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-10-31T14:05:20Z,29,boarding,operation_data,IB6387,on-time
,7224,7224,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T01:05:20Z,38,disembark,operation_data,IB8962,on-time
,7225,7225,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-10-31T21:08:20Z,31,cleaning,operation_data,IB8962,on-time
,7226,7226,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T01:26:20Z,48,fueling,operation_data,IB8962,on-time
,7227,7227,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T07:56:20Z,47,baggage,operation_data,IB8962,delayed
,7228,7228,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-10-31T13:31:20Z,24,catering,operation_data,IB8962,on-time
,7229,7229,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T06:24:20Z,39,boarding,operation_data,IB8962,on-time
,7230,7230,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T08:24:20Z,21,disembark,operation_data,IB9698,delayed
,7231,7231,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T08:58:20Z,38,cleaning,operation_data,IB9698,on-time
,7232,7232,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T02:38:20Z,7,fueling,operation_data,IB9698,on-time
,7233,7233,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T09:15:20Z,19,baggage,operation_data,IB9698,on-time
,7234,7234,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T04:03:20Z,28,catering,operation_data,IB9698,on-time
,7235,7235,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T06:21:20Z,13,boarding,operation_data,IB9698,on-time
,7236,7236,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T01:00:20Z,43,disembark,operation_data,IB5809,on-time
,7237,7237,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T04:54:20Z,49,cleaning,operation_data,IB5809,on-time
,7238,7238,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T12:40:20Z,26,fueling,operation_data,IB5809,on-time
,7239,7239,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-11-01T07:34:20Z,41,baggage,operation_data,IB5809,on-time
,7240,7240,2024-10-25T13:30:20Z,2024-11-24T13:30:20.591Z,2024-10-31T18:12:20Z,32,catering,operation_data,IB5809,on-time
